,Unnamed: 0,search_id,trip_index,received_date,received_ms,origin,destination,total_usd,pax_type,refundable,validating_carrier,departure_odate,departure_ms,outgoing_duration,outgoing_stops,return_odate,return_ms,returning_duration,returning_stops,major_carrier_id,total_stops,advance,length_of_stay,includes_saturday_night_stay,available_seats,lowest_cabin_class,highest_cabin_class
362,1576468,6accd008-2343-318e-99b7-7c5484636a66,62,2016-10-02,1475408513966,BOS,CUN,469.68,ADT,,AA,2016-12-22,1482416100000,1415,1,2016-12-29,1483012800000,742,1,AA,2,81,7,True,1,E,E
363,2298998,54df5c74-b422-3a28-9ed0-540447ed5053,150,2016-08-16,1471374677329,BOS,CUN,1257.52,ADT,,B6,2016-09-01,1472722800000,454,1,2016-09-06,1473182100000,545,1,B6,2,16,5,True,2,E,E
364,2044026,d7686830-4a9f-3d6f-a71f-1bb6fc8a452e,3,2016-01-14,1452764965691,BOS,CUN,355.69,ADT,,DL,2016-02-10,1455105600000,874,2,2016-02-17,1455749760000,866,1,DL,3,27,7,True,7,E,E
365,1077054,65211cd1-2224-31bf-9932-0561a9e70319,121,2015-12-16,1450287934295,BOS,CUN,748.21,ADT,,UA,2016-04-18,1460979000000,423,1,2016-04-25,1461605460000,584,1,UA,2,124,7,True,9,E,E
366,1822745,b6627a66-be79-3b39-af0b-bd3dff387ccd,8,2016-11-10,1478834734855,BOS,CUN,397.91,ADT,,UA,2017-02-19,1487546280000,1082,1,2017-02-26,1488144600000,1003,1,UA,2,101,7,True,9,E,E
367,2881385,bb0b4ff1-67b9-3a17-9419-102f120e23ae,157,2016-12-19,1482156987931,BOS,CUN,984.68,ADT,,UA,2016-12-25,1482665100000,1030,1,2017-01-03,1483467000000,529,1,UA,2,6,9,True,1,E,E
368,2846750,558e2307-0d2d-39f3-af71-38e521ed1318,180,2016-01-16,1452992625847,BOS,CUN,470.79,ADT,,DL,2016-02-16,1455670560000,962,1,2016-03-02,1456920000000,897,1,DL,2,31,15,True,9,E,E
369,1508635,417d73f7-dddd-33c8-98af-b3b183565f30,115,2016-12-06,1481073972250,BOS,CUN,459.18,ADT,,UA,2017-02-17,1487337300000,650,1,2017-02-20,1487608800000,736,2,UA,3,73,3,True,2,E,E
370,2914782,163fe9bf-a9a2-32d2-87b2-88246dc87c04,96,2016-12-24,1482575170115,BOS,CUN,269.68,ADT,,UA,2017-01-14,1484412300000,650,1,2017-01-18,1484742000000,630,1,UA,2,21,4,True,9,E,E
371,743871,61ce6eaa-c942-3a22-bde7-dc2f460c68da,85,2016-04-28,1461891186781,BOS,CUN,844.8,ADT,,AA,2016-05-26,1464253200000,403,1,2016-05-30,1464609900000,537,1,AA,2,28,4,True,5,E,E
372,2567592,e198957a-eb3e-3cd5-b1ea-7cd1e12d4ce0,116,2016-06-30,1467266606695,BOS,CUN,685.74,ADT,,AA,2016-07-09,1468054800000,345,1,2016-07-16,1468688400000,425,1,AA,2,9,7,True,3,E,E
373,2245503,db283b54-7714-3165-9fdb-fb570936fcde,74,2015-12-07,1449499197428,BOS,CUN,366.21,ADT,,DL,2016-01-04,1451908800000,431,1,2016-01-15,1452859200000,493,1,DL,2,28,11,True,9,E,E
374,970123,172c5ed0-103a-3893-a556-074e660f320e,72,2016-04-18,1461022754296,BOS,CUN,555.3,ADT,,AA,2016-08-10,1470825600000,388,1,2016-08-14,1471176180000,662,2,AA,3,114,4,True,3,E,E
375,2647699,b0dc2670-d2dc-373f-8b9e-d00621c57b31,36,2016-09-30,1475258375707,BOS,CUN,895.69,ADT,,UA,2016-12-22,1482443400000,1070,1,2017-01-02,1483405500000,724,1,UA,2,83,11,True,9,E,E
376,2000797,0f1f23f9-555c-3ed3-915a-ae84ddff5416,99,2016-10-30,1477870998550,BOS,CUN,677.93,ADT,,AA,2017-02-17,1487338200000,370,1,2017-02-24,1487972940000,494,1,AA,2,110,7,True,3,E,E
377,2499596,b3f508ad-025c-3a19-9006-213a42869a9b,21,2016-10-04,1475580157637,BOS,CUN,332.43,ADT,,AA,2016-11-12,1478966400000,680,1,2016-11-19,1479594900000,401,1,AA,2,39,7,True,2,E,E
378,1201251,5bef4c6e-76a6-39b9-a309-3f161d1d2345,115,2016-11-14,1479142373779,BOS,CUN,286.91,ADT,,AA,2016-11-25,1480114800000,1065,1,2016-12-02,1480680000000,819,1,AA,2,11,7,True,6,E,E
379,1412815,ea8f1076-0057-3508-b590-647757156c7c,99,2016-07-24,1469402105226,BOS,CUN,749.97,ADT,,AA,2017-04-15,1492282800000,470,1,2017-04-22,1492890300000,405,1,AA,2,265,7,True,2,E,E
380,946829,811519fa-a200-3fa8-aea9-9102337fe302,58,2016-05-19,1463657338226,BOS,CUN,449.08,ADT,,UA,2016-10-24,1477305000000,507,1,2016-10-28,1477680600000,464,1,UA,2,158,4,False,9,E,E
381,1860966,405c3b95-8af7-324c-bd9f-1cf426fd20e1,85,2016-12-12,1481562687828,BOS,CUN,296.58,ADT,,AM,2017-02-03,1486182600000,1153,1,2017-02-11,1486832820000,568,1,AM,2,53,8,True,6,E,E
382,1062110,c3af32f4-e382-33fe-a034-be7e74ddbff1,1,2016-11-25,1480112915811,BOS,CUN,416.91,ADT,,UA,2017-04-17,1492421100000,847,2,2017-04-22,1492907700000,877,1,UA,3,143,5,False,5,E,E
383,658190,24d8a15e-9f85-30e9-940b-f3fc3d062eca,168,2016-09-15,1473949520680,BOS,CUN,562.69,ADT,,UA,2017-04-22,1492856100000,455,1,2017-04-29,1493491500000,465,1,UA,2,219,7,True,9,E,E
384,583448,bbf43432-2e70-39ee-ae4a-b9dce852ae29,166,2016-07-06,1467805306025,BOS,CUN,622.97,ADT,,AA,2017-03-04,1488657600000,470,1,2017-03-11,1489251300000,385,1,AA,2,241,7,True,9,E,E
385,2554388,f2a19cc8-740f-385d-8d36-984f3ffb2c84,45,2016-07-20,1469018840389,BOS,CUN,595.97,ADT,,AA,2016-08-15,1471251600000,439,1,2016-08-22,1471870500000,499,1,AA,2,26,7,True,5,E,E
386,2790641,b6d9c234-9bc4-3d50-8297-6496e3b450a1,45,2016-03-03,1457014898104,BOS,CUN,470.69,ADT,,UA,2016-03-25,1458896400000,670,1,2016-03-30,1459363800000,462,1,UA,2,22,5,True,9,E,E
387,222332,fdaf265d-9308-3afd-9669-fff1ffd46f94,139,2016-04-22,1461309423795,BOS,CUN,544.3,ADT,,AA,2016-05-02,1462189800000,379,1,2016-05-08,1462728720000,392,1,AA,2,10,6,True,1,E,E
388,2596348,798208eb-202b-3c69-8ca0-87cc9fd69c99,162,2016-11-06,1478450783673,BOS,CUN,926.01,ADT,,AM,2016-11-24,1480048200000,695,1,2016-11-28,1480346340000,693,2,AM,3,18,4,True,6,E,E
389,2911063,ffa10149-67cc-31ea-bff2-353f668b001e,9,2016-11-01,1478053708528,BOS,CUN,346.01,ADT,,AM,2017-03-10,1489206600000,718,1,2017-03-17,1489765680000,587,1,AM,2,129,7,True,2,E,E
390,1839538,1bc62a6f-f66a-3bbf-8296-7d93a50564ba,167,2016-06-28,1467106500989,BOS,CUN,461.24,ADT,,AA,2017-01-14,1484392800000,408,1,2017-01-21,1485021300000,516,1,AA,2,200,7,True,5,E,E
391,2237543,411e28ec-8fbf-30b7-9cdb-4b7c7f953193,22,2016-12-18,1482039303679,BOS,CUN,597.68,ADT,,UA,2016-12-27,1482838500000,1020,1,2016-12-30,1483122000000,652,1,UA,2,9,3,False,2,E,E
392,1423617,bc1b41cb-5f1c-3b61-a8f7-204c5f4019f5,12,2016-03-06,1457290157765,BOS,CUN,619.69,ADT,,DL,2016-12-21,1482349500000,722,2,2016-12-26,1482753600000,413,1,DL,3,290,5,True,4,E,E
393,1166364,368bf76f-8b9c-30fd-9d81-bfab777b1927,26,2016-09-11,1473640515939,BOS,CUN,490.79,ADT,,AA,2016-10-05,1475700900000,1125,1,2016-10-09,1476032100000,1233,1,AA,2,24,4,True,6,E,E
394,1113499,73372580-0e94-3eac-b034-543bb36c588f,87,2016-01-07,1452169646205,BOS,CUN,453.29,ADT,,DL,2016-01-19,1453222800000,510,2,2016-01-26,1453809600000,417,1,DL,3,12,7,True,9,E,E
395,929135,30084243-a33d-3849-b920-d1243aad301f,137,2016-10-01,1475295816343,BOS,CUN,324.93,ADT,,AA,2017-01-06,1483696800000,355,1,2017-01-13,1484333400000,520,1,AA,2,98,7,True,1,E,E
396,1501202,04b1dc7d-7f84-3ba8-8c77-3fd113bfdb07,9,2016-12-06,1481043214382,BOS,CUN,259.68,ADT,,UA,2017-03-13,1489448100000,905,1,2017-03-20,1490008800000,1045,1,UA,2,97,7,True,9,E,E
397,2503971,dbacb456-966d-364f-a245-112f4f31a866,66,2016-10-04,1475584238700,BOS,CUN,795.93,ADT,,UA,2016-11-22,1479813240000,771,1,2016-11-27,1480253400000,1205,1,UA,2,49,5,True,4,E,E
398,2077678,2674dc55-69af-35e7-8576-4ef0b549451a,97,2016-05-16,1463441632957,BOS,CUN,565.58,ADT,,AA,2016-07-03,1467547140000,377,1,2016-07-06,1467820800000,486,1,AA,2,48,3,False,2,E,E
399,1496525,a81d587f-a990-31ee-9e6c-c2d1f64bd19b,100,2016-09-17,1474103955449,BOS,CUN,686.19,ADT,,AA,2016-11-11,1478862000000,397,1,2016-11-13,1479038400000,545,1,AA,2,55,2,True,4,E,E
400,454665,572e0e50-3ba9-39d7-886a-e07edf67a1bd,35,2015-07-23,1437667546132,BOS,CUN,1124.38,,,,2015-12-26,1451127600000,790,2,2016-01-02,1451757900000,238,0,UA,2,156,7,True,8,E,E
401,277708,5001feb7-4dc7-3aaf-86cd-d619cfc43da2,34,2016-12-31,1483163719713,BOS,CUN,391.68,ADT,,UA,2017-07-01,1498950900000,950,1,2017-07-08,1499528220000,653,1,UA,2,182,7,True,9,E,E
402,1031572,4bbb005d-5623-3adf-a1ad-3b77c745e4b0,191,2016-05-30,1464639609215,BOS,CUN,567.08,ADT,,AA,2016-09-13,1473757200000,464,1,2016-09-20,1474394760000,559,1,AA,2,106,7,True,9,E,E
403,986712,43b6d256-5fb0-32f9-a88e-311e53faaa7e,162,2016-01-12,1452627991562,BOS,CUN,787.69,ADT,,DL,2016-10-06,1475748000000,697,2,2016-10-13,1476360000000,502,1,DL,3,268,7,True,4,E,E
404,1107164,59fa7667-b65d-30e9-a38f-13cbed382b09,47,2016-04-23,1461460962741,BOS,CUN,489.8,ADT,,AA,2016-05-21,1463821200000,350,1,2016-05-27,1464377700000,530,1,AA,2,28,6,True,9,E,E
405,1988067,c218f8ea-c831-352d-841b-f5f3e22ca110,106,2016-06-01,1464812180660,BOS,CUN,607.24,ADT,,AA,2016-07-23,1469275200000,376,1,2016-07-29,1469793780000,533,1,AA,2,52,6,True,1,E,E
406,2382354,470120e3-a1a1-3a16-b791-1b6f0762237e,75,2015-09-24,1443146742470,BOS,CUN,1103.33,,,,2015-10-08,1444309200000,637,1,2015-10-12,1444651200000,518,1,DL,2,14,4,True,4,E,F
407,2558984,8a6e1992-a771-3665-86fe-d591c8a483eb,101,2016-01-26,1453851060043,BOS,CUN,567.79,ADT,,UA,2016-03-06,1457262960000,594,1,2016-03-11,1457733900000,468,1,UA,2,40,5,False,8,E,E
408,1550433,eea6b044-cd23-3cd0-a6dd-554454a5a316,131,2016-12-11,1481456246698,BOS,CUN,613.68,ADT,,UA,2016-12-17,1481985420000,693,1,2017-01-03,1483476900000,979,1,UA,2,6,17,True,2,E,E
409,2152883,e537d1dd-a197-3d6b-b433-f3add0323116,5,2016-12-23,1482498642788,BOS,CUN,258.18,ADT,,AA,2017-01-14,1484439180000,1047,1,2017-01-31,1485874140000,910,1,AA,2,22,17,True,7,E,E
410,709372,857c7c9c-a543-3820-bc58-715d307b48ee,168,2016-08-13,1471098511469,BOS,CUN,1130.02,ADT,,AA,2016-12-19,1482142140000,536,1,2017-01-02,1483365300000,395,1,AA,2,128,14,True,5,E,E
411,789637,269002ba-3742-31c8-8c13-ba28d6d20eb3,108,2016-03-15,1458061208913,BOS,CUN,508.69,ADT,,UA,2016-10-14,1476448200000,662,1,2016-10-21,1477049400000,475,1,UA,2,213,7,True,9,E,E
412,1541438,af2eb42b-9765-3a8b-a6a7-ab380501c792,71,2016-05-21,1463871819100,BOS,CUN,564.08,ADT,,AA,2016-12-02,1480677300000,505,1,2016-12-09,1481309400000,381,1,AA,2,195,7,True,9,E,E
413,793600,de958b92-9920-3f8f-94d4-0dc8c33f85d4,159,2016-03-15,1458056243686,BOS,CUN,700.69,ADT,,UA,2016-04-08,1460108760000,479,1,2016-04-15,1460742000000,606,1,UA,2,24,7,True,9,E,E
414,2699057,200df3dc-55b6-3a63-936c-2f9661c0d09d,50,2016-10-31,1477910696219,BOS,CUN,461.43,ADT,,AA,2016-11-25,1480083420000,674,1,2016-11-28,1480359000000,1213,1,AA,2,25,3,True,2,E,E
415,2366806,35b1c137-a9fb-30f4-bf1d-eb44d4c72248,95,2016-09-18,1474205169700,BOS,CUN,437.69,ADT,,AA,2017-05-19,1495189500000,483,1,2017-05-25,1495740900000,377,1,AA,2,243,6,True,7,E,E
416,51951,b99d1058-bd06-35de-af85-97aeb0608c9f,27,2016-09-03,1472918422336,BOS,CUN,328.19,ADT,,UA,2016-11-08,1478614920000,1518,1,2016-11-15,1479212400000,776,2,UA,3,66,7,True,9,E,E
417,2470486,cfb545b0-dfe5-3320-86e9-3f80a7d26db8,46,2016-09-24,1474744301573,BOS,CUN,720.44,ADT,,AC,2017-04-14,1492194300000,1195,1,2017-04-23,1492963800000,487,1,AC,2,202,9,True,2,E,E
418,2820186,f6c0c9e9-0786-3be3-baff-0fe3e288c9bc,99,2015-11-17,1447799312809,BOS,CUN,428.2,,,,2016-02-25,1456419840000,541,1,2016-03-02,1456921800000,570,2,UA,3,100,6,True,3,E,E
419,2571479,17052bd6-f48b-39a2-9681-b3fcedcddf69,195,2016-04-04,1459786641622,BOS,CUN,690.8,ADT,,AA,2016-06-02,1464868800000,376,1,2016-06-05,1465130700000,399,1,AA,2,59,3,True,9,E,E
420,694799,c68c910b-0b55-3648-965d-2237819e7b33,81,2015-07-28,1438060479347,BOS,CUN,1042.38,,,,2015-12-29,1451395800000,535,1,2016-01-02,1451763000000,406,1,UA,2,154,4,False,9,E,E
421,2894806,ee24b3b0-624a-3499-9c42-851bee1f33cf,189,2016-08-12,1470996630703,BOS,CUN,673.52,ADT,,AA,2016-08-27,1472292000000,527,1,2016-09-03,1472929800000,384,1,AA,2,15,7,True,9,E,E
422,1782513,4d881fd4-cffb-3a4b-bb22-ffd6f41e2738,61,2016-10-03,1475536435723,BOS,CUN,303.93,ADT,,UA,2017-01-14,1484412300000,650,1,2017-01-31,1485886800000,442,1,UA,2,103,17,True,9,E,E
423,992339,623dc15a-17e6-3b30-a11c-dbb53f7b9e10,142,2016-08-19,1471589335890,BOS,CUN,587.52,ADT,,AA,2016-11-03,1478192400000,581,1,2016-11-06,1478435100000,363,1,AA,2,76,3,True,9,E,E
424,425271,ef4ab7bd-8b49-3ccd-94f1-9d04aee1f0ae,34,2016-11-29,1480477352303,BOS,CUN,285.91,ADT,,UA,2017-03-17,1489749000000,985,1,2017-03-24,1490354400000,1025,1,UA,2,108,7,True,9,E,E
425,1831161,2ab15647-ece5-3b56-a167-0a89437295a2,177,2016-03-17,1458230212955,BOS,CUN,769.19,ADT,,UA,2016-06-23,1466683920000,381,1,2016-06-28,1467113400000,648,2,UA,3,98,5,True,5,E,E
426,1880972,717b1f79-9ae0-3519-a73c-c82c3b2c688a,59,2016-10-19,1476860569881,BOS,CUN,277.93,ADT,,AA,2016-12-10,1481382900000,597,1,2016-12-15,1481824200000,548,1,AA,2,52,5,True,4,E,E
427,1171157,8399e25b-1cd5-3788-a9f5-e70d33c4960b,195,2016-09-11,1473572246800,BOS,CUN,577.69,ADT,,AA,2016-12-31,1483192800000,395,1,2017-01-07,1483790460000,482,1,AA,2,111,7,True,7,E,E
428,1142576,b675df4c-9683-36a3-9c82-fd0028637bea,98,2016-10-12,1476328173903,BOS,CUN,697.43,ADT,,UA,2016-10-15,1476534000000,672,2,2016-10-23,1477243800000,675,1,UA,3,3,8,True,3,E,E
429,733714,e115b4b5-798b-3cba-9d1b-26db84dd2f1d,69,2016-05-02,1462239346664,BOS,CUN,545.08,ADT,,AA,2016-08-10,1470830100000,506,1,2016-08-14,1471190400000,382,1,AA,2,100,4,True,4,E,E
430,2248310,44a4bbd8-2674-3e50-bf9f-b6e20c86815b,141,2016-10-14,1476494086292,BOS,CUN,435.93,ADT,,UA,2016-11-25,1480072440000,771,1,2016-11-29,1480456260000,1020,1,UA,2,42,4,True,9,E,E
431,277207,e0a5552b-ffdc-33f9-9440-03115d74ca2a,97,2016-12-31,1483218932054,BOS,CUN,432.68,ADT,,UA,2017-02-17,1487377500000,915,1,2017-02-22,1487788200000,638,1,UA,2,48,5,True,9,E,E
432,806198,e3a70721-1b0b-3292-8c97-5f6ef6993287,102,2016-09-21,1474491725663,BOS,CUN,612.69,ADT,,AA,2017-07-03,1499083200000,365,1,2017-07-07,1499456100000,484,1,AA,2,285,4,False,4,E,E
433,1700614,42fcd3bd-850a-3ac9-b962-c122612b00b6,162,2015-08-10,1439254736211,BOS,CUN,633.78,,,,2015-12-02,1449059100000,471,1,2015-12-09,1449694800000,485,1,B6,2,114,7,True,9,E,E
434,1845863,b2dd1940-a983-3c8f-91fe-e0a29ec1654c,69,2016-05-10,1462929534295,BOS,CUN,1020.58,ADT,,AA,2016-05-26,1464270000000,624,2,2016-05-30,1464609900000,664,2,AA,4,16,4,True,1,E,F
435,1910203,6be5c353-78c6-37bc-b80c-c8b78d2d9793,112,2016-12-01,1480634860940,BOS,CUN,706.68,ADT,,UA,2017-02-19,1487546280000,1177,1,2017-02-25,1488052500000,1189,1,UA,2,80,6,False,9,E,E
436,2852855,cae79399-ce47-3beb-9e7d-8e97ceb302a3,38,2016-01-16,1452989058532,BOS,CUN,365.79,ADT,,UA,2016-03-10,1457608560000,664,1,2016-03-15,1458060300000,497,1,UA,2,54,5,True,2,E,E
437,2401185,102180d0-fadb-3b89-8865-97d3822ddc19,111,2015-11-11,1447281309950,BOS,CUN,1562.7,,,,2015-12-26,1451145600000,574,1,2016-01-03,1451860500000,406,1,DL,2,45,8,True,1,E,E
438,664188,a9c872ad-b340-345d-b5f1-37c9d3a1f6af,162,2016-09-15,1473993389865,BOS,CUN,792.69,ADT,,AA,2017-04-07,1491561600000,387,1,2017-04-17,1492447500000,517,1,AA,2,204,10,True,1,E,E
439,1718065,cadc69aa-23a1-32ea-820b-178e7f285995,146,2016-10-24,1477342986292,BOS,CUN,515.93,ADT,,AA,2016-11-24,1479996900000,479,1,2016-11-29,1480453680000,1179,1,AA,2,31,5,True,5,E,E
440,429461,4f55317e-0327-3f69-89ce-dbf01aed5f3b,46,2015-08-13,1439491887639,BOS,CUN,449.28,,,,2015-11-05,1446724800000,694,2,2015-11-09,1447074000000,625,2,DL,4,84,4,True,4,E,E
441,169424,8658e93e-758e-333a-820f-962127748151,126,2016-05-23,1464015234753,BOS,CUN,707.08,ADT,,AA,2016-05-26,1464253200000,411,1,2016-05-29,1464519600000,513,1,AA,2,3,3,True,4,E,E
442,2599438,d86f4cbe-7b5f-3c47-bbdd-bfe88a4ff577,169,2015-11-12,1447337714830,BOS,CUN,1067.2,,,,2016-03-26,1458997200000,576,2,2016-04-03,1459699800000,421,1,DL,3,135,8,True,4,E,E
443,2618304,56f7f6ec-3417-3b8a-b991-46a0168cd144,24,2016-11-11,1478900050422,BOS,CUN,290.41,ADT,,UA,2016-12-20,1482230520000,863,2,2016-12-25,1482702900000,310,1,UA,3,39,5,True,9,E,E
444,1018993,5102b280-60b4-3d34-9cf3-2b1cbab42c10,101,2016-05-25,1464227032018,BOS,CUN,635.58,ADT,,AA,2016-07-20,1469016000000,360,1,2016-07-23,1469301840000,450,1,AA,2,56,3,False,1,E,E
445,1018585,97d9c30d-6040-3fec-87ed-d3903cedc109,182,2016-11-30,1480524335043,BOS,CUN,742.91,ADT,,B6,2017-02-20,1487641020000,737,1,2017-02-25,1488047760000,656,1,B6,2,82,5,False,2,E,E
446,277084,4834be55-e57a-3847-bc7f-6aec8d50d5b9,122,2016-12-31,1483226631039,BOS,CUN,302.58,ADT,,AM,2017-02-10,1486787400000,608,1,2017-02-17,1487349240000,601,1,AM,2,41,7,True,9,E,E
447,2510583,2f9009a5-4f90-3bd8-aa60-774780a2e0a0,14,2016-01-31,1454277253496,BOS,CUN,284.29,ADT,,DL,2016-03-15,1458034500000,422,1,2016-03-22,1458648000000,584,2,DL,3,44,7,True,9,E,E
448,324684,3761db2d-a729-3495-b849-dd6138a6c93f,41,2015-11-29,1448789372312,BOS,CUN,431.19,ADT,,DL,2016-05-04,1462383000000,436,1,2016-05-10,1462881600000,590,1,DL,2,157,6,True,9,E,E
449,1031811,d7b52265-0830-37fa-a6f7-f5e121411707,168,2016-05-30,1464615546784,BOS,CUN,585.58,ADT,,AA,2016-10-05,1475669100000,395,1,2016-10-12,1476290700000,448,1,AA,2,128,7,True,4,E,E
450,2580592,1da8f65a-51dc-347e-b279-77a643ab252e,44,2016-08-17,1471456137721,BOS,CUN,465.52,ADT,,AA,2016-12-01,1480591800000,435,1,2016-12-04,1480881300000,548,1,AA,2,106,3,True,1,E,E
451,1793344,4dd986cd-2a2c-32ab-8c77-56b3fc202955,23,2016-08-04,1470289563827,BOS,CUN,383.52,ADT,,AA,2017-01-04,1483564200000,400,1,2017-01-14,1484431200000,423,1,AA,2,153,10,True,6,E,E
452,2795615,5117d2d2-61a6-3fc4-8903-1d7d467176fd,144,2016-04-26,1461673035207,BOS,CUN,641.3,ADT,,AA,2016-08-13,1471089600000,453,1,2016-08-20,1471714380000,393,1,AA,2,109,7,True,3,E,E
453,626376,79efea49-961c-37cf-83b7-69546f309401,18,2016-03-26,1459034698174,BOS,CUN,569.69,ADT,,UA,2016-04-18,1460977800000,537,1,2016-04-22,1461324600000,805,1,UA,2,23,4,False,3,E,E
454,1631058,2cc030d5-1807-3600-9817-4edaa274ef1e,184,2016-07-08,1467996187435,BOS,CUN,597.47,ADT,,AA,2016-07-30,1469876400000,513,1,2016-08-05,1470420240000,401,1,AA,2,22,6,True,9,E,E
455,221623,830b29a9-142b-3a8b-8f63-867cb37dd3ac,131,2016-04-22,1461320813205,BOS,CUN,544.3,ADT,,AA,2016-05-02,1462179600000,399,1,2016-05-08,1462736100000,424,1,AA,2,10,6,True,9,E,E
456,2457888,7f714a87-9c62-3af4-8e3f-14b0b45033e2,52,2015-08-06,1438916288477,BOS,CUN,532.78,,,,2015-10-02,1443784800000,465,1,2015-10-09,1444410900000,580,1,UA,2,57,7,True,1,E,E
457,2909011,20ca4d02-8138-37dd-8682-fa64620ee21d,49,2016-11-01,1478015441456,BOS,CUN,853.41,ADT,,UA,2016-11-23,1479949560000,944,1,2016-11-27,1480285500000,1232,3,UA,4,22,4,True,9,E,E
458,1479730,ee13d16b-ae84-320f-8ef5-bab55c9b4c3e,142,2016-01-19,1453201386987,BOS,CUN,621.69,ADT,,DL,2016-02-10,1455105600000,765,2,2016-02-16,1455648300000,500,1,DL,3,22,6,True,1,E,E
459,1363503,3cd0a89c-6287-3e66-9f48-530c09c25e5c,35,2016-09-16,1474041049364,BOS,CUN,437.19,ADT,,UA,2016-09-28,1475070060000,591,2,2016-10-05,1475667000000,641,1,UA,3,12,7,True,9,E,E
460,2593202,ea8c2131-f1b6-39be-8eac-4f08eea5fb27,21,2016-11-06,1478493315872,BOS,CUN,628.91,ADT,,UA,2016-11-09,1478700300000,1535,1,2016-11-13,1479060600000,1080,1,UA,2,3,4,True,1,E,E
461,1266318,0278446a-fe52-38c5-92bd-4ea90717888b,164,2016-02-03,1454537632575,BOS,CUN,797.39,ADT,,DL,2016-03-13,1457872200000,496,1,2016-03-17,1458216000000,506,1,DL,2,39,4,False,5,E,E
462,1697663,184f3cf8-7ff9-361c-bb6b-c23c9f3c5841,180,2016-11-26,1480174761303,BOS,CUN,464.41,ADT,,AA,2016-12-28,1482919200000,456,1,2017-01-05,1483647000000,1096,1,AA,2,32,8,True,3,E,E
463,2921760,d41fbffc-0f8c-3222-a201-1b2bfbb3ba45,118,2016-12-24,1482610413062,BOS,CUN,310.13,ADT,,UA,2017-01-13,1484343600000,1190,1,2017-01-22,1485087600000,794,2,UA,3,20,9,True,9,E,E
464,2855723,95c7abc1-3c2b-391b-8298-0950fbc67755,95,2016-05-01,1462119135910,BOS,CUN,646.08,ADT,,AA,2016-07-10,1468148400000,420,1,2016-07-17,1468789140000,425,1,AA,2,70,7,True,6,E,E
465,871191,64881570-aa14-307e-a076-5b7517f2e060,81,2016-02-08,1454912835866,BOS,CUN,528.89,ADT,,DL,2016-04-07,1460021520000,588,2,2016-04-11,1460390820000,504,1,DL,3,59,4,True,8,E,E
466,1195001,d5de229a-c453-3617-a22f-35092bf418e0,74,2016-08-25,1472177906588,BOS,CUN,788.52,ADT,,AA,2017-04-15,1492274700000,605,1,2017-04-22,1492894800000,423,1,AA,2,233,7,True,3,E,E
467,1373370,c0062a8c-e271-37e2-9fa6-0f5e73f72acb,133,2016-12-05,1480988728821,BOS,CUN,312.18,ADT,,AA,2017-03-04,1488662100000,1120,1,2017-03-09,1489082400000,1158,1,AA,2,89,5,True,9,E,E
468,1719341,eb65d318-0fb9-3185-9948-18b5eb6831d1,3,2016-10-24,1477358678300,BOS,CUN,350.93,ADT,,UA,2016-12-21,1482357000000,1070,1,2016-12-28,1482955200000,879,1,UA,2,58,7,True,1,E,E
469,2779631,6a20cbd2-0dc8-3688-b42a-3b50ea3e51a9,3,2016-08-06,1470523138680,BOS,CUN,350.52,ADT,,AM,2016-09-08,1473391800000,596,1,2016-09-11,1473612720000,523,1,AM,2,33,3,True,9,E,E
470,1894064,25fd7b01-cd50-396d-a04b-ca0c2e0629f2,31,2015-10-09,1444439474349,BOS,CUN,446.74,,,,2015-11-26,1448546400000,757,1,2015-12-01,1448970600000,500,1,DL,2,48,5,True,1,E,E
471,1230078,c80f4b8b-d820-3214-8215-2c2e0e4c1dc4,142,2016-01-29,1454072711829,BOS,CUN,388.29,ADT,,DL,2016-03-08,1457456400000,522,2,2016-03-15,1458043200000,506,1,DL,3,39,7,True,8,E,E
472,2820673,3bfda1b9-9aab-3a8b-8549-5097b629026c,37,2015-11-17,1447761689904,BOS,CUN,1143.22,,,,2015-11-24,1448372400000,275,0,2015-11-29,1448809680000,495,1,B6,1,7,5,True,1,E,E
473,1172988,40a95501-057e-3a39-b872-1376d8945174,58,2016-10-07,1475862316428,BOS,CUN,350.43,ADT,,AA,2017-04-14,1492171500000,505,1,2017-04-21,1492797960000,627,1,AA,2,189,7,True,4,E,E
474,1086873,f301f3f3-145f-357c-80a9-950251c9b540,69,2016-01-28,1454001064609,BOS,CUN,599.59,ADT,,DL,2016-02-04,1454587200000,765,2,2016-02-07,1454874000000,441,1,DL,3,7,3,True,2,E,E
475,2192191,96f60c92-d07b-377c-b626-43454b6f16f0,67,2016-02-05,1454672175520,BOS,CUN,752.39,ADT,,UA,2016-03-12,1457780400000,460,1,2016-03-20,1458507000000,461,1,UA,2,36,8,True,9,E,E
476,726110,a7807910-7949-3ae4-9156-6e574b265027,86,2016-06-21,1466482308905,BOS,CUN,616.74,ADT,,AA,2016-07-05,1467709200000,439,1,2016-07-12,1468346400000,479,1,AA,2,14,7,True,9,E,E
477,705244,a7f409a2-546c-3dc1-9800-7f3db588c2f4,156,2016-11-02,1478091236328,BOS,CUN,886.41,ADT,,B6,2016-11-11,1478883900000,274,0,2016-11-13,1479057300000,704,1,B6,1,9,2,True,2,E,E
